CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
DL,LGA,BOS,759,907,184,0
EV,IAH,PNS,1554,1739,489,0
EV,FAY,ATL,1206,1336,331,0
DL,MSY,ATL,1511,1727,425,0
EV,DEN,ELP,?,?,563,?
HA,HNL,OGG,1521,1602,100,0
MQ,AEX,DFW,557,712,285,0
NK,ACY,FLL,649,925,977,0
OO,RDM,SFO,552,721,462,0
OO,MCI,SLC,1743,1903,920,0
OO,SAN,LAX,620,710,109,0
UA,SFO,PHX,1252,1545,651,0
UA,EWR,SFO,1409,1651,2565,0
UA,IAD,DEN,1732,1921,1452,0
US,LAX,CLT,31,742,2125,0
US,SFO,PHX,1548,1843,651,0
US,CLT,MDT,1948,2108,413,0
WN,ATL,MDW,1639,1726,591,0
WN,CLT,HOU,1041,1238,920,0
WN,MHT,BWI,732,904,377,0
WN,ISP,PBI,702,951,1052,0
WN,MCO,LAS,1255,1450,2039,0
WN,TUL,PHX,1451,1615,935,0
WN,SAT,HOU,1730,1819,192,1
AA,LGA,DFW,816,1123,1389,0
AA,LAX,AUS,1100,1559,1242,0
AS,SEA,ANC,1216,1449,1448,0
B6,BOS,MSY,1305,1617,1368,0
AA,EGE,LAX,1839,1931,748,0
DL,ATL,SYR,903,1048,794,0
B6,JFK,BTV,917,1019,266,0
DL,MCO,DTW,1221,1447,957,0
EV,MHK,DFW,1713,1837,431,0
DL,BNA,ATL,909,1124,214,0
EV,LFT,IAH,530,631,201,0
EV,GRK,ATL,1306,1600,803,1
EV,ERI,ORD,559,625,398,0
HA,OGG,HNL,1039,1116,100,0
MQ,SHV,DFW,855,957,190,0
MQ,GRR,DFW,1646,1824,931,1
OO,SFO,RNO,2227,2335,192,0
OO,MSP,CMH,957,1253,626,0
OO,DEN,ELP,1936,2153,563,0
UA,TPA,EWR,1124,1353,997,0
UA,TPA,EWR,1708,1932,997,1
UA,DEN,MCO,751,1322,1546,0
US,PHX,GEG,1749,1947,1020,0
US,CLT,MCI,2044,2220,808,1
US,BOS,DCA,1952,2146,399,0
WN,DAY,BWI,554,710,406,0
WN,IAD,DEN,1325,1509,1452,1
WN,BWI,ALB,2310,12,289,1
WN,SFO,ATL,838,1621,2139,0
WN,LAS,MCI,2006,43,1139,0
WN,MDW,CMH,620,831,283,0
WN,PHL,ATL,558,842,666,0
AA,LGA,DFW,919,1308,1389,0
AA,DFW,FLL,1015,1348,1119,0
AS,PDX,SNA,1515,1728,859,0
B6,MCO,PSE,2334,316,1179,0
DL,MIA,ATL,1142,1326,594,0
DL,CLE,ATL,1257,1435,554,0
DL,JAX,ATL,1541,1653,270,0
DL,ATL,MSY,1341,1426,425,0
EV,ORD,DAY,1301,1502,240,0
EV,ORD,GRR,1017,1200,137,0
MQ,JFK,BNA,1706,1833,765,0
MQ,PNS,MIA,1141,1423,530,1
OO,LAX,SMF,1351,1513,373,0
OO,FCA,SLC,1349,1515,531,0
OO,EUG,DEN,521,844,996,0
UA,ORD,RIC,1932,2214,642,0
UA,MCO,ORD,1657,1842,1005,0
US,CLT,MSY,1848,1957,651,0
US,PDX,PHX,1505,1822,1009,0
WN,MCO,CMH,1428,1638,802,0
WN,PHL,FLL,1918,2157,992,1
WN,SAN,SMF,1509,1643,480,0
WN,BUR,LAS,1918,2017,223,0
WN,DEN,TPA,1641,2144,1506,0
AA,DFW,STL,817,951,550,0
AA,DFW,CMH,1813,2349,926,0
AA,ORD,DCA,2041,2315,612,1
AS,SEA,DFW,2350,519,1660,0
B6,SAV,JFK,1052,1244,718,0
DL,LAX,MIA,2258,652,2342,0
DL,MCO,DTW,1224,1447,957,0
DL,MSP,LAS,649,755,1299,0
DL,DCA,ATL,1818,2018,547,1
DL,FAR,MSP,1106,1200,223,0
EV,EWR,CMH,1544,1736,463,0
EV,DTW,HPN,1411,1548,505,0
EV,MFE,IAH,1049,1212,316,0
MQ,DFW,XNA,1805,1925,280,1
MQ,MHK,DFW,551,712,431,0
NK,RSW,ORD,2142,2400,1120,0
OO,SFO,FAT,1259,1416,158,0
OO,DTW,MSN,1201,1244,311,1
OO,LAX,SMF,1702,1819,373,1
UA,PBI,EWR,1504,1734,1023,1
UA,CLE,ORD,744,823,315,0
US,CLT,MSP,1116,1248,930,0
US,PIT,CLT,1348,1515,366,0
US,MSY,CLT,916,1154,651,0
WN,MCO,MKE,1159,1343,1066,0
WN,BWI,ATL,1904,2057,577,0
WN,HOU,HRL,1520,1616,277,0
WN,MDW,PHL,1330,1708,668,0
WN,PIT,MDW,1327,1356,402,0
WN,STL,TUL,1007,1113,351,0
AA,SNA,DFW,954,1452,1205,0
AA,ORD,SEA,822,1051,1721,0
AS,KTN,SEA,852,1145,680,0
B6,BDL,SJU,1405,1921,1666,0
AA,JFK,LAS,626,904,2248,0
DL,GNV,ATL,558,706,300,0
DL,LAS,ATL,1344,2035,1747,0
DL,DFW,ATL,1555,1856,731,0
DL,ATL,FLL,2108,2254,581,1
EV,FSD,DFW,1641,1843,737,0
EV,MCI,EWR,?,?,1092,?
EV,CSG,ATL,1128,1210,83,0
EV,PIA,ORD,558,720,130,0
F9,ATL,DEN,906,1028,1199,0
MQ,LGA,CMH,1157,1404,479,1
MQ,DFW,GRR,1236,1620,931,0
OO,DEN,EUG,2009,2209,996,1
OO,CVG,BNA,924,934,230,0
OO,BOI,DEN,1026,1211,649,1
UA,SLC,DEN,1244,1357,391,0
UA,DEN,DFW,1825,2101,641,1
UA,EWR,SAN,1952,2252,2425,1
US,LAX,PHL,?,?,2402,?
US,PHX,FLL,1608,2224,1972,0
VX,SFO,SAN,1503,1632,447,0
WN,DTW,MDW,642,646,228,0
WN,LBB,DAL,944,1053,293,0
WN,RNO,DEN,1405,1713,804,0
WN,STL,DEN,620,754,770,0
WN,BOI,PHX,1235,1433,735,0
WN,OAK,SAN,1820,1945,446,0
AA,SFO,JFK,?,?,2586,?
AA,DFW,SNA,1943,2045,1205,0
AA,DFW,PHX,1345,1523,868,0
AS,SEA,PDX,2227,2309,129,0
B6,BOS,SRQ,?,?,1220,?
DL,SLC,PDX,2047,2144,630,0
DL,FLL,JFK,?,?,1069,?
DL,CLT,ATL,1923,2048,226,0
DL,LAX,ATL,728,1432,1947,0
DL,ABE,ATL,?,?,692,?
EV,MKE,EWR,?,?,725,?
EV,MDW,MSP,1716,1856,349,0
EV,CAK,ORD,1846,1909,343,0
HA,ITO,HNL,714,806,216,0
MQ,LGA,CHO,?,?,305,?
MQ,TUL,DFW,903,1000,237,0
OO,DEN,ABQ,757,907,349,0
HA,HNL,KOA,1741,1824,163,0
OO,SFO,MRY,?,?,77,?
UA,OGG,LAX,1325,2022,2486,0
UA,GEG,DEN,542,856,836,0
US,BWI,CLT,1705,1819,361,0
US,PHL,IND,?,?,588,?
UA,LGA,ORD,?,?,733,?
WN,BUR,SJC,1220,1317,296,0
WN,DEN,IND,1007,1424,977,0
WN,RSW,ATL,1756,1944,515,0
WN,STL,LAX,910,1058,1592,0
WN,MCI,ATL,557,855,692,0
WN,MSY,MCO,857,1124,551,1
WN,BNA,BWI,1307,1542,587,0
AA,MIA,ORD,958,1302,1197,0
AA,PIT,DFW,646,851,1067,0
AS,HNL,SEA,1346,2104,2677,0
B6,SWF,MCO,1858,2126,989,0
AA,DFW,DCA,1755,2139,1192,0
DL,ATL,HOU,810,901,696,0
DL,ATL,BDL,724,1004,859,0
DL,ATL,BHM,1144,1126,134,0
EV,CLE,MKE,1436,1517,328,0
EV,IAH,CRP,2107,2158,201,0
EV,DFW,DTW,1111,1450,986,0
DL,LGA,ATL,1312,1526,762,0
F9,LAS,CVG,2341,605,1678,1
MQ,ORD,GRB,1025,1135,173,0
MQ,ORD,CHA,903,1119,501,0
NK,LAS,LAX,2018,2123,236,0
OO,EUG,LAX,1300,1518,748,0
OO,HLN,SLC,1259,1428,402,0
OO,SFO,SMF,745,826,86,0
UA,DFW,DEN,1659,1808,641,0
UA,MCO,ORD,1659,1858,1005,0
US,TPA,PHX,1713,1938,1788,0
US,FLL,CLT,1719,1918,631,0
US,CLT,BWI,1442,1614,361,0
WN,MDW,DTW,646,843,228,1
WN,DEN,STL,1931,2219,770,0
WN,LAS,RNO,859,1019,345,0
WN,SMF,ONT,606,729,390,0
WN,BDL,MCO,?,?,1050,?
WN,DAL,LAS,1558,1706,1067,0
WN,RDU,LAS,558,754,2026,0
AA,MIA,LGA,1656,2005,1096,0
AA,FLL,ORD,826,1036,1182,0
AA,ORD,PSP,948,1214,1652,0
B6,MSY,JFK,952,1339,1182,0
B6,BUF,FLL,744,1042,1165,0
DL,FLL,ATL,640,834,581,0
DL,GSP,ATL,1410,1500,153,0
DL,MSP,ATL,1438,1755,907,0
EV,DFW,SHV,1706,1804,190,0
EV,CLE,LGA,2148,2333,419,1
EV,FSD,MSP,503,556,196,0
EV,ROC,IAD,2000,2121,288,1
DL,MSP,SAN,1934,2119,1532,0
HA,KOA,HNL,1605,1715,163,1
MQ,GRI,DFW,622,829,561,0
MQ,DFW,MGM,908,1045,622,0
OO,PHX,PSP,2058,2132,261,0
OO,GRR,CVG,712,852,268,0
OO,MSP,LAX,622,837,1535,0
OO,ORD,MSN,1148,1244,108,0
UA,ORD,DSM,2031,2147,299,0
UA,PHX,SFO,800,903,651,0
US,BOS,DCA,2055,2232,399,0
US,ORD,PHL,1849,2202,678,0
US,CLT,RIC,1748,1855,257,0
WN,DAL,AUS,853,946,189,1
WN,HOU,BWI,1137,1526,1246,0
WN,LAX,SMF,1640,1749,373,0
WN,MKE,STL,1850,2003,317,0
WN,BNA,HOU,1715,1920,670,0
WN,SAN,BNA,1506,2035,1751,1
WN,PDX,SAN,1120,1336,933,1
AA,LAX,MIA,2343,730,2342,0
AA,EGE,ORD,1354,1718,1007,0
AA,LAX,DFW,545,1036,1235,0
AS,OGG,SEA,2230,541,2640,0
B6,BOS,JFK,1725,1856,187,0
DL,MSP,BIS,2113,2226,386,1
DL,ATL,DAB,2115,2223,366,1
DL,CLT,DTW,1712,1853,500,0
DL,ATL,ECP,1103,1113,240,0
EV,IAH,LFT,2104,2155,201,0
EV,DHN,ATL,1406,1606,170,0
EV,LEX,DTW,622,813,296,0
DL,SAV,ATL,527,625,214,0
HA,LAX,HNL,839,1259,2556,0
MQ,LEX,DFW,618,824,785,0
EV,ROA,ORD,710,815,531,0
OO,ONT,SFO,1444,1602,363,0
OO,LAX,OAK,1543,1717,337,0
OO,PHX,SEA,1620,2012,1107,1
OO,AUS,SFO,1206,1353,1504,0
UA,SFO,ORD,1044,1652,1846,0
UA,PBI,EWR,1829,2142,1023,0
OO,SFO,MRY,1442,1543,77,1
US,LGA,DCA,1753,1923,214,0
US,PHL,PIT,1624,1812,268,0
WN,AUS,ELP,1605,1642,528,1
WN,ONT,OAK,659,808,362,0
WN,LAS,DEN,2104,2335,628,1
WN,MCO,STL,722,856,882,0
WN,BUR,OAK,1137,1240,325,1
WN,DEN,FLL,1133,1705,1703,0
WN,SAT,HOU,907,949,192,0
AA,DFW,SAT,1754,1901,247,1
AA,DFW,LGA,1751,2152,1389,0
AS,SFO,SEA,2108,2256,679,1
B6,SWF,MCO,2200,33,989,1
B6,BUF,JFK,1828,1937,301,0
DL,DTW,SEA,1246,1440,1927,1
DL,RDU,ATL,825,946,356,0
DL,SAT,ATL,1434,1741,874,0
EV,JAN,IAH,624,742,351,0
EV,ORD,DAY,2012,2301,240,0
MQ,ORD,IND,807,952,177,0
EV,DRO,DEN,1600,1707,251,0
OO,DCA,ORD,1714,1825,612,0
OO,MSP,ISN,2125,2316,546,1
OO,MSP,ORD,1328,1455,334,0
UA,DEN,SEA,1135,1328,1024,0
UA,EWR,TPA,1910,2152,997,0
US,DFW,PHX,1515,1641,868,0
US,CLT,BWI,1445,1612,361,0
WN,BWI,BOS,1033,1146,369,0
WN,FLL,ATL,1419,1609,581,0
WN,LGA,BNA,957,1117,764,1
WN,OAK,SAN,814,943,446,0
WN,SFO,LAX,2046,2154,337,0
AA,MIA,DCA,1459,1738,919,0
AA,EWR,DFW,913,1207,1372,0
AA,SMF,DFW,1539,2105,1431,0
AA,SAN,DFW,823,1325,1171,0
B6,LAX,BOS,731,1547,2611,0
DL,MIA,DTW,1614,1912,1145,1
DL,SLC,SAN,827,914,626,0
DL,JFK,ATL,1939,2219,760,0
DL,SLC,JAC,2053,2141,205,0
AS,SNA,SEA,1016,1246,978,0
EV,DTW,EWR,600,738,488,0
EV,GSP,ATL,1357,1448,153,0
EV,ICT,IAH,558,740,542,0
EV,RDU,EWR,554,733,416,0
HA,HNL,ITO,1552,1645,216,0
MQ,ORD,ABQ,1014,1208,1118,0
MQ,LGA,DAY,?,?,549,?
OO,FAT,PHX,1937,2105,493,1
OO,DEN,GJT,755,846,212,0
OO,FAT,SFO,1134,1229,158,1
UA,SFO,LAX,1530,1703,337,1
US,LAX,PHX,1005,1118,370,0
US,MSP,CLT,1718,2051,930,0
UA,RSW,EWR,943,1224,1068,0
UA,IAH,LAS,857,1010,1222,0
US,EWR,CLT,1021,1202,529,0
WN,DAL,OKC,703,754,181,0
WN,HOU,SAN,1843,1944,1313,0
WN,LAX,ABQ,1042,1323,677,0
WN,MDW,MHT,2229,142,838,1
WN,SEA,DEN,1925,2250,1024,0
WN,TUS,LAX,629,800,451,0
WN,BWI,JAX,1714,1901,663,0
AA,ORD,LGA,?,?,733,?
AA,DFW,TUL,1619,1713,237,0
AA,JFK,DFW,852,1155,1391,0
AS,SEA,LAX,1021,1252,954,0
B6,BOS,DCA,?,?,399,?
DL,MYR,ATL,1452,1558,317,0
DL,LAS,DTW,1205,1920,1749,0
DL,SLC,DCA,1653,2306,1851,0
DL,DEN,LGA,1623,2205,1620,1
DL,CLT,DTW,937,1122,500,0
EV,TYR,DFW,1622,1708,102,0
EV,RDU,IAH,1123,1308,1042,0
EV,RIC,DTW,1801,1931,456,1
EV,ORD,CAE,1452,1750,667,0
F9,MSN,DEN,533,636,826,0
HA,SJC,HNL,1002,1224,2417,0
MQ,ORD,GRR,2135,2323,137,0
MQ,CLE,MIA,624,928,1080,0
OO,BUR,PDX,2022,2219,817,0
OO,SLC,SFO,2047,2158,599,1
OO,OKC,ORD,1816,2020,693,0
UA,BOI,DEN,1502,1646,649,1
UA,BOS,EWR,?,?,200,?
UA,FLL,EWR,755,1043,1065,0
US,SFO,CLT,2213,608,2296,0
US,PHX,IAH,1849,2317,1009,0
US,PHX,STL,2353,444,1262,0
WN,HOU,LAS,1127,1227,1235,0
WN,LGA,CAK,2340,101,397,1
WN,OMA,LAS,1010,1047,1099,0
WN,SJC,DEN,1403,1719,948,0
WN,MCO,DEN,1811,2006,1546,1
WN,BUR,LAS,836,930,223,0
WN,DEN,IND,2013,27,977,1
AA,JFK,LAX,553,846,2475,0
AA,MIA,STL,1435,1608,1068,1
AA,ORD,PBI,1118,1512,1144,1
AS,ANC,LAX,53,641,2345,0
B6,JFK,BUF,1354,1514,301,0
B6,ORD,BOS,1025,1329,867,0
DL,ATL,SRQ,1425,1600,444,0
DL,ATL,BNA,2336,2333,214,1
DL,MSP,MSN,1535,1623,228,0
DL,ATL,VPS,2202,2205,250,0
DL,MCO,BOS,1223,1502,1121,1
EV,ORD,BNA,1847,2021,409,1
EV,ATL,ROA,1731,1924,357,1
EV,BNA,LGA,?,?,764,?
EV,ORD,OMA,1717,1852,416,0
FL,MCO,CAK,1931,2132,861,0
EV,SAT,IAH,1439,1533,191,0
MQ,SHV,DFW,1630,1722,190,0
OO,ORD,SPI,1913,2008,174,1
OO,AUS,SLC,1854,2045,1086,0
OO,DEN,RAP,839,952,300,0
OO,SFO,SLC,1450,1742,599,0
UA,MIA,EWR,1329,1644,1085,1
UA,SEA,ORD,602,1153,1721,0
UA,JFK,LAX,1447,1807,2475,1
US,PHX,SAN,1958,2213,304,0
US,MSY,MIA,1155,1447,675,0
US,LGA,BOS,?,?,184,?
WN,BWI,PDX,945,1209,2358,0
WN,EWR,MDW,?,?,711,?
WN,LAS,SEA,929,1210,867,0
WN,MDW,IAD,?,?,577,?
WN,BNA,PHX,1837,2159,1449,1
WN,PVD,TPA,1415,1728,1136,0
WN,SMF,SNA,1958,2117,404,1
AA,ORD,LGA,642,928,733,0
AA,LAS,DFW,800,1234,1055,0
B6,JFK,ROC,10,120,264,1
B6,CHS,JFK,1056,1230,636,1
DL,BOS,ATL,1329,1606,946,0
DL,ECP,ATL,1201,1420,240,1
DL,MSP,ANC,912,1132,2519,0
AS,ATL,PDX,1700,1852,2172,0
EV,ORD,MHT,1333,1646,843,0
EV,ORD,GRB,1336,1432,173,1
FL,ATL,JAX,809,907,270,0
MQ,LFT,DFW,1011,1127,351,0
MQ,VPS,DFW,1512,1707,641,0
OO,SEA,SLC,2008,2327,689,1
OO,SFO,ONT,?,?,363,?
OO,RNO,SFO,1626,1732,192,0
UA,ORD,JAC,1246,1438,1162,1
US,DCA,CLT,1355,1516,331,0
US,CLT,LGA,1146,1329,544,0
WN,BUR,OAK,1653,1757,325,0
WN,TPA,SAT,1057,1234,972,0
WN,MDW,SLC,1959,2208,1259,0
WN,SAN,OAK,1823,1944,446,0
WN,HOU,SNA,833,941,1357,0
UA,LAX,MCO,845,1633,2218,0
AA,ORD,MIA,1434,1830,1197,0
AA,AUS,DFW,958,1106,190,0
B6,ACK,JFK,1152,1301,199,0
B6,MCO,JFK,829,1050,944,0
DL,SLC,BIL,1511,1621,387,0
DL,BOS,JFK,1940,2053,187,0
DL,SFO,DTW,2326,650,2079,0
AS,KTN,SIT,1744,1831,183,1
EV,DAL,IAH,558,658,216,0
EV,GPT,IAH,559,718,376,0
EV,PIA,ORD,519,609,130,0
F9,DEN,SAN,1357,1507,853,0
HA,HNL,ITO,647,741,216,0
MQ,LEX,DFW,1400,1512,785,1
OO,MRY,PHX,648,824,598,1
OO,LGB,SLC,1236,1516,588,0
OO,ORD,COS,1746,1903,911,0
UA,EWR,SJU,912,1301,1608,0
UA,BOS,LAX,600,904,2611,0
UA,OGG,SFO,2304,657,2338,0
US,CLT,ORF,2212,2314,290,0
US,EWR,CLT,625,811,529,0
WN,MDW,RNO,1046,1229,1680,1
WN,SFO,SNA,1844,2003,372,0
WN,DEN,STL,927,1217,770,0
WN,LAS,SJC,818,930,386,0
WN,BNA,LGA,1642,1946,764,0
WN,PIT,MCO,649,856,834,0
AA,SJC,DFW,629,1147,1438,0
AA,SAT,DFW,1342,1450,247,0
AA,SAT,DFW,953,1047,247,0
AS,SEA,KOA,1039,1338,2688,0
B6,DCA,MCO,654,902,759,0
DL,MSP,BDL,1919,2256,1050,0
DL,FAI,MSP,2142,539,2466,0
DL,BTV,ATL,721,1002,961,0
DL,PDX,ATL,854,1624,2172,0
AS,LAS,ANC,2359,401,2304,0
EV,IAH,PIT,1315,1658,1117,0
EV,EWR,RIC,1548,1652,277,0
EV,TUL,DTW,1748,2055,789,0
EV,IAD,BDL,1217,1329,326,0
F9,MDW,DEN,1851,2017,895,0
HA,ITO,HNL,1911,2007,216,0
MQ,FWA,ORD,557,538,157,0
MQ,LGA,BNA,1829,1951,764,0
OO,SLC,VEL,2003,2044,132,0
OO,DEN,GJT,2153,2240,212,0
OO,COS,DEN,1904,1947,73,0
OO,FLG,PHX,654,744,119,0
UA,ORD,LAX,1302,1504,1744,1
UA,SFO,IAH,1350,1933,1635,0
US,SAN,PHL,1102,1928,2370,0
US,PHX,PHL,2242,611,2075,0
US,LGB,PHX,645,806,355,0
WN,DEN,EWR,1846,20,1605,1
WN,LAS,BUR,2111,2222,223,1
WN,BNA,MCO,1652,1936,616,0
WN,SAN,SJC,837,950,417,0
WN,TPA,MEM,1648,1731,655,0
WN,MDW,RDU,711,951,632,0
WN,PHX,ONT,1132,1229,325,0
AA,SAN,MIA,2214,603,2267,0
AA,SJU,DFW,803,1204,2165,0
AA,DFW,LAX,1929,2105,1235,0
AS,SLC,SEA,1323,1413,689,1
B6,LAX,BOS,729,1603,2611,0
DL,BDL,MSP,817,958,1050,0
DL,ATL,DCA,720,902,547,0
DL,LAS,MSP,655,1147,1299,0
DL,DTW,TPA,1959,2321,983,0
DL,MSY,ATL,700,933,425,0
EV,STL,EWR,1400,1733,872,1
EV,MCI,IAH,927,1123,643,1
EV,AZO,DTW,1019,1119,113,0
EV,ORD,CAE,1546,1835,667,1
F9,SBA,DEN,1618,1943,916,0
HA,OGG,HNL,2246,2323,100,0
MQ,LAW,DFW,1213,1249,140,0
MQ,AZO,ORD,601,558,122,0
OO,MSP,ABR,2143,2239,257,0
OO,SLC,ONT,829,911,558,0
OO,SBA,SFO,2001,2126,262,0
MQ,LEX,DFW,645,808,785,0
UA,ORD,SFO,2305,118,1846,1
UA,EWR,CLE,1825,1958,404,0
UA,EWR,FLL,2148,42,1065,1
US,PHX,RNO,2239,18,601,0
US,TPA,MIA,626,727,204,0
VX,SFO,SAN,1438,1611,447,0
WN,DAL,AUS,2154,2242,189,0
WN,HOU,PDX,1607,1814,1843,1
WN,MCI,BNA,629,745,491,0
WN,DEN,ONT,829,935,819,0
WN,OKC,BWI,1001,1349,1180,0
WN,SAN,SFO,809,930,447,0
WN,TPA,CMH,2103,2314,829,0
AA,DFW,ABQ,1411,1441,569,0
AA,TUS,ORD,1313,1840,1437,1
AA,LAS,DFW,1624,2117,1055,1
AS,SEA,GEG,2309,5,224,0
B6,SFO,BOS,957,1902,2704,0
DL,LAX,MSY,1122,1725,1670,0
DL,ATL,JFK,2151,27,760,0
DL,CLT,ATL,1842,2015,226,1
DL,DTW,ATL,1734,1925,594,1
DL,ECP,ATL,1725,1953,240,0
EV,IAH,MCI,727,933,643,0
EV,LGA,CLE,816,955,419,0
EV,DAL,ATL,1523,1841,721,0
EV,PNS,ORD,1207,1436,794,1
F9,LAX,DEN,1512,1941,862,0
HA,KOA,OGG,1028,1101,84,0
MQ,DFW,MSN,2012,2226,821,0
MQ,DTW,LGA,554,729,502,0
OO,LGB,SEA,1009,1236,965,0
OO,MSP,FAR,700,758,223,0
OO,ORD,FSD,936,1122,462,0
OO,MSP,GFK,1731,1845,284,0
UA,MCO,IAH,2023,2148,854,1
UA,LAX,LAS,612,731,236,0
UA,DEN,BIL,2351,119,455,1
US,ATL,PHX,750,831,1587,0
US,JFK,CLT,1205,1344,541,1
WN,DAL,TUL,1157,1248,237,0
WN,DTW,MDW,1324,1325,228,0
WN,LAS,RNO,2153,2256,345,1
WN,SDF,DEN,1119,1203,1024,1
WN,ABQ,PHX,905,912,328,0
WN,BWI,MKE,2033,2118,641,1
WN,OAK,BUR,849,948,325,0
AA,PNS,DFW,1546,1731,604,0
AA,BWI,DFW,835,1059,1217,0
AA,ORD,MIA,1325,1736,1197,0
AS,SEA,BOS,2311,720,2496,0
AA,DFW,SLC,1758,1938,989,0
B6,LGB,PDX,1803,2008,846,0
DL,DTW,MSP,723,812,528,0
DL,PNS,ATL,1843,2051,271,0
DL,LAS,JFK,2207,600,2248,0
DL,ATL,ICT,1559,1717,782,0
DL,MCO,DTW,838,1106,957,0
EV,GSO,EWR,2050,2220,445,1
EV,CVG,EWR,1828,2022,569,1
EV,ATL,ROA,1202,1345,357,0
EV,DEN,DSM,1251,1525,589,0
EV,IAH,BHM,2113,2245,562,1
MQ,ORD,ABQ,2012,2158,1118,0
MQ,DFW,BMI,2027,2215,690,1
MQ,DFW,TXK,2201,2244,181,0
OO,GJT,PHX,1206,1244,438,0
OO,ORD,LIT,1421,1559,552,1
OO,SFO,MFR,2041,2146,329,0
UA,SFO,EWR,1749,206,2565,0
UA,EWR,ORD,846,1004,719,0
UA,SNA,SFO,1434,1550,372,1
US,PHX,IAH,2350,412,1009,0
US,BWI,CLT,850,1016,361,0
US,PHL,PIT,1348,1449,268,0
WN,BOS,MDW,907,1054,861,0
WN,DEN,BOI,845,1028,649,1
WN,LAX,SJC,1649,1749,308,0
WN,ABQ,PHX,1743,1753,328,1
WN,PDX,SMF,1849,2011,479,0
WN,SEA,OAK,1729,1932,671,1
WN,GSP,MDW,554,639,562,0
AA,LAX,MCO,2153,549,2218,0
AA,MIA,TPA,746,846,204,0
AA,OMA,DFW,825,1019,583,0
AS,BUR,SEA,646,909,937,0
B6,JFK,BUF,757,908,301,0
B6,BOS,FLL,1147,1535,1237,1
DL,ATL,STL,2010,2047,484,0
DL,MSP,SNA,1412,1543,1522,0
DL,ATL,ORD,1736,1839,606,0
DL,MCO,ATL,821,953,404,0
DL,FLL,LGA,1240,1540,1076,0
EV,IAH,STL,752,956,667,1
EV,DEN,TVC,1817,2241,1032,0
EV,ATL,GRK,2009,2109,803,0
EV,DEN,OMA,1603,1822,472,1
FL,ATL,FLL,1606,1752,581,0
MQ,VPS,DFW,1706,1909,641,0
MQ,DFW,BMI,1952,2147,690,0
MQ,LAX,IAH,1924,35,1379,1
OO,FAT,PHX,1224,1417,493,0
OO,DTW,PLN,1013,1123,243,0
OO,DEN,FCA,813,1019,752,0
UA,EWR,BOS,1240,1339,200,1
UA,ORD,SFO,909,1145,1846,0
UA,IAH,BWI,1945,2351,1235,1
OO,MKE,IAH,510,747,984,0
US,SFO,PHX,2050,2257,651,0
US,DFW,PHX,1204,1222,868,0
WN,MCI,LAX,1613,1725,1363,1
WN,DEN,OMA,2021,2247,472,1
WN,LAS,HOU,1245,1753,1235,0
WN,SAN,SEA,1159,1424,1050,0
WN,AUS,SJC,1956,2119,1476,1
WN,DAL,ABQ,800,835,580,0
WN,PHL,MCO,553,810,861,0
AA,DFW,OGG,1040,1325,3711,0
AA,PSP,DFW,716,1214,1126,0
AA,MIA,IAH,1709,1852,964,0
AS,ANC,ADQ,757,851,253,1
AA,MIA,PHX,1652,1821,1972,0
B6,LGB,OAK,1529,1643,353,0
DL,ATL,RSW,959,1138,515,0
DL,GRR,MSP,723,745,408,0
DL,DTW,LGA,1546,1727,502,0
DL,ATL,PDX,1059,1249,2172,0
DL,ATL,ALB,954,1226,853,0
EV,EWR,TVC,1946,2157,644,0
EV,EWR,ROC,2131,2237,246,0
EV,DTW,AVP,1529,1642,399,0
EV,DEN,LBB,?,?,456,?
EV,BRO,DFW,1254,1425,482,0
HA,KOA,HNL,1739,1828,163,0
MQ,GGG,DFW,1748,1836,140,0
MQ,DFW,BMI,1412,1619,690,0
OO,GJT,SLC,637,735,216,0
OO,SLC,IDA,940,1033,188,0
OO,DEN,MFR,1248,1414,964,0
UA,IAH,LAS,1239,1336,1222,0
UA,ORD,SFO,1808,2102,1846,1
UA,LAX,IAH,1455,2014,1379,0
UA,SFO,EWR,1440,2301,2565,0
US,LGA,BOS,1701,1827,184,0
US,ATL,PHL,624,812,666,0
WN,BOS,BWI,610,741,369,1
WN,LAS,SAN,1722,1829,258,1
WN,MDW,IAD,1850,2120,577,0
WN,OAK,ONT,637,751,362,0
WN,SAN,LAS,1155,1300,258,1
WN,STL,LAX,628,806,1592,0
WN,CRP,HOU,603,655,187,0
AA,SFO,JFK,1232,2100,2586,0
AA,MIA,LGA,559,907,1096,0
AA,MIA,DCA,1844,2116,919,0
AS,SEA,DEN,1321,1756,1024,0
B6,BDL,DCA,615,735,313,0
B6,LAX,JFK,1633,43,2475,1
DL,ATL,RDU,1347,1509,356,0
DL,DTW,ORD,1513,1527,235,0
DL,ATL,LAS,1006,1047,1747,1
B6,BOS,BUF,1639,1802,395,0
EV,IAH,RDU,712,1103,1042,0
EV,FSM,ATL,740,1028,579,0
EV,PIA,ORD,1122,1209,130,1
FL,ATL,LAX,2120,2231,1947,0
MQ,ORD,RAP,828,1022,779,0
MQ,MIA,GNV,1944,2111,294,0
OO,PHX,ABQ,2140,2355,328,0
OO,ORD,LGA,1056,1441,733,1
OO,LAX,PSP,1509,1602,110,1
UA,DEN,GEG,2153,2306,836,1
UA,TPA,EWR,606,957,997,0
